dataset,target_size,algorithm,props,oa,aa,k,fold
ghisaconus_health,5,c2,0,0.64,0.58,0.55,10
ghisaconus_health,5,c2,0,0.67,0.62,0.59,11
ghisaconus_health,5,c2,0,0.64,0.61,0.55,12
ghisaconus_health,5,c2,0,0.63,0.55,0.54,13
ghisaconus_health,5,c2,0,0.64,0.62,0.55,14
ghisaconus_health,5,c2,0,0.63,0.57,0.54,15
ghisaconus_health,5,c2,0,0.64,0.58,0.55,16
ghisaconus_health,5,c2,0,0.63,0.56,0.53,17
ghisaconus_health,5,c2,0,0.65,0.6,0.56,18
ghisaconus_health,5,c2,0,0.66,0.61,0.57,19
ghisaconus_health,6,c2,0,0.63,0.57,0.54,0
ghisaconus_health,6,c2,0,0.65,0.59,0.56,1
ghisaconus_health,6,c2,0,0.63,0.57,0.54,2
ghisaconus_health,6,c2,0,0.63,0.58,0.53,3
ghisaconus_health,6,c2,0,0.66,0.59,0.57,4
ghisaconus_health,6,c2,0,0.62,0.56,0.52,5
ghisaconus_health,6,c2,0,0.64,0.6,0.55,6
ghisaconus_health,6,c2,0,0.63,0.56,0.53,7
ghisaconus_health,6,c2,0,0.66,0.6,0.57,8
ghisaconus_health,6,c2,0,0.62,0.57,0.52,9
ghisaconus_health,6,c2,0,0.62,0.58,0.53,10
ghisaconus_health,6,c2,0,0.66,0.6,0.57,11
ghisaconus_health,6,c2,0,0.63,0.61,0.54,12
ghisaconus_health,6,c2,0,0.63,0.57,0.53,13
ghisaconus_health,6,c2,0,0.65,0.62,0.56,14
ghisaconus_health,6,c2,0,0.64,0.57,0.54,15
ghisaconus_health,6,c2,0,0.63,0.56,0.53,16
ghisaconus_health,6,c2,0,0.63,0.57,0.53,17
ghisaconus_health,6,c2,0,0.61,0.59,0.52,18
ghisaconus_health,6,c2,0,0.64,0.59,0.55,19
ghisaconus_health,7,c2,0,0.63,0.57,0.54,0
ghisaconus_health,7,c2,0,0.65,0.6,0.56,1
ghisaconus_health,7,c2,0,0.63,0.57,0.53,2
ghisaconus_health,7,c2,0,0.63,0.58,0.53,3
ghisaconus_health,7,c2,0,0.64,0.58,0.55,4
ghisaconus_health,7,c2,0,0.63,0.57,0.53,5
ghisaconus_health,7,c2,0,0.63,0.59,0.54,6
ghisaconus_health,7,c2,0,0.61,0.54,0.51,7
ghisaconus_health,7,c2,0,0.66,0.6,0.57,8
ghisaconus_health,7,c2,0,0.63,0.58,0.53,9
ghisaconus_health,7,c2,0,0.62,0.56,0.52,10
ghisaconus_health,7,c2,0,0.66,0.61,0.57,11
ghisaconus_health,7,c2,0,0.63,0.61,0.54,12
ghisaconus_health,7,c2,0,0.62,0.57,0.53,13
ghisaconus_health,7,c2,0,0.64,0.61,0.55,14
ghisaconus_health,7,c2,0,0.63,0.57,0.54,15
ghisaconus_health,7,c2,0,0.62,0.56,0.53,16
ghisaconus_health,7,c2,0,0.62,0.56,0.52,17
ghisaconus_health,7,c2,0,0.62,0.59,0.53,18
ghisaconus_health,7,c2,0,0.64,0.59,0.54,19
ghisaconus_health,8,c2,0,0.66,0.6,0.57,0
ghisaconus_health,8,c2,0,0.67,0.62,0.59,1
ghisaconus_health,8,c2,0,0.65,0.6,0.56,2
ghisaconus_health,8,c2,0,0.66,0.61,0.57,3
ghisaconus_health,8,c2,0,0.67,0.6,0.58,4
ghisaconus_health,8,c2,0,0.66,0.6,0.57,5
ghisaconus_health,8,c2,0,0.66,0.62,0.57,6
ghisaconus_health,8,c2,0,0.65,0.58,0.56,7
ghisaconus_health,8,c2,0,0.67,0.61,0.59,8
ghisaconus_health,8,c2,0,0.65,0.6,0.56,9
ghisaconus_health,8,c2,0,0.64,0.58,0.55,10
ghisaconus_health,8,c2,0,0.68,0.64,0.61,11
ghisaconus_health,8,c2,0,0.67,0.64,0.59,12
ghisaconus_health,8,c2,0,0.66,0.61,0.58,13
ghisaconus_health,8,c2,0,0.66,0.64,0.58,14
ghisaconus_health,8,c2,0,0.67,0.61,0.58,15
ghisaconus_health,8,c2,0,0.65,0.58,0.56,16
ghisaconus_health,8,c2,0,0.65,0.59,0.56,17
ghisaconus_health,8,c2,0,0.66,0.63,0.58,18
ghisaconus_health,8,c2,0,0.64,0.6,0.55,19
ghisaconus_health,9,c2,0,0.66,0.61,0.57,0
ghisaconus_health,9,c2,0,0.69,0.64,0.61,1
ghisaconus_health,9,c2,0,0.65,0.6,0.56,2
ghisaconus_health,9,c2,0,0.65,0.59,0.56,3
ghisaconus_health,9,c2,0,0.67,0.61,0.59,4
ghisaconus_health,9,c2,0,0.66,0.6,0.57,5
ghisaconus_health,9,c2,0,0.66,0.62,0.58,6
ghisaconus_health,9,c2,0,0.65,0.59,0.56,7
ghisaconus_health,9,c2,0,0.67,0.6,0.59,8
ghisaconus_health,9,c2,0,0.67,0.62,0.58,9
ghisaconus_health,9,c2,0,0.65,0.6,0.56,10
ghisaconus_health,9,c2,0,0.69,0.64,0.61,11
ghisaconus_health,9,c2,0,0.66,0.64,0.58,12
ghisaconus_health,9,c2,0,0.66,0.6,0.57,13
ghisaconus_health,9,c2,0,0.66,0.63,0.57,14
ghisaconus_health,9,c2,0,0.66,0.6,0.57,15
ghisaconus_health,9,c2,0,0.66,0.59,0.57,16
ghisaconus_health,9,c2,0,0.66,0.6,0.57,17
ghisaconus_health,9,c2,0,0.68,0.65,0.6,18
ghisaconus_health,9,c2,0,0.67,0.62,0.58,19
ghisaconus_health,10,c2,0,0.66,0.6,0.57,0
ghisaconus_health,10,c2,0,0.68,0.64,0.61,1
ghisaconus_health,10,c2,0,0.65,0.62,0.56,2
ghisaconus_health,10,c2,0,0.66,0.61,0.57,3
ghisaconus_health,10,c2,0,0.65,0.61,0.57,4
ghisaconus_health,10,c2,0,0.66,0.61,0.58,5
ghisaconus_health,10,c2,0,0.67,0.63,0.59,6
ghisaconus_health,10,c2,0,0.64,0.57,0.54,7
ghisaconus_health,10,c2,0,0.67,0.61,0.58,8
ghisaconus_health,10,c2,0,0.66,0.61,0.57,9
ghisaconus_health,10,c2,0,0.65,0.59,0.56,10
ghisaconus_health,10,c2,0,0.68,0.64,0.6,11
ghisaconus_health,10,c2,0,0.67,0.64,0.59,12
ghisaconus_health,10,c2,0,0.66,0.6,0.57,13
ghisaconus_health,10,c2,0,0.65,0.64,0.57,14
ghisaconus_health,10,c2,0,0.65,0.6,0.56,15
ghisaconus_health,10,c2,0,0.66,0.58,0.57,16
ghisaconus_health,10,c2,0,0.65,0.59,0.57,17
ghisaconus_health,10,c2,0,0.68,0.65,0.6,18
ghisaconus_health,10,c2,0,0.66,0.61,0.58,19
ghisaconus_health,11,c2,0,0.67,0.62,0.59,0
ghisaconus_health,11,c2,0,0.68,0.65,0.6,1
ghisaconus_health,11,c2,0,0.66,0.63,0.58,2
ghisaconus_health,11,c2,0,0.68,0.62,0.6,3
ghisaconus_health,11,c2,0,0.68,0.63,0.61,4
ghisaconus_health,11,c2,0,0.69,0.63,0.61,5
ghisaconus_health,11,c2,0,0.69,0.64,0.62,6
ghisaconus_health,11,c2,0,0.64,0.58,0.55,7
ghisaconus_health,11,c2,0,0.69,0.64,0.62,8
ghisaconus_health,11,c2,0,0.68,0.63,0.6,9
ghisaconus_health,11,c2,0,0.68,0.63,0.6,10
ghisaconus_health,11,c2,0,0.69,0.66,0.62,11
ghisaconus_health,11,c2,0,0.68,0.65,0.6,12
ghisaconus_health,11,c2,0,0.66,0.6,0.57,13
ghisaconus_health,11,c2,0,0.68,0.65,0.6,14
ghisaconus_health,11,c2,0,0.64,0.6,0.55,15
ghisaconus_health,11,c2,0,0.68,0.61,0.6,16
ghisaconus_health,11,c2,0,0.67,0.61,0.59,17
ghisaconus_health,11,c2,0,0.71,0.68,0.63,18
ghisaconus_health,11,c2,0,0.68,0.63,0.6,19
ghisaconus_health,12,c2,0,0.68,0.63,0.6,0
ghisaconus_health,12,c2,0,0.69,0.65,0.61,1
ghisaconus_health,12,c2,0,0.66,0.63,0.58,2
ghisaconus_health,12,c2,0,0.68,0.63,0.6,3
ghisaconus_health,12,c2,0,0.67,0.62,0.59,4
ghisaconus_health,12,c2,0,0.68,0.62,0.6,5
ghisaconus_health,12,c2,0,0.69,0.65,0.61,6
ghisaconus_health,12,c2,0,0.64,0.58,0.55,7
ghisaconus_health,12,c2,0,0.69,0.63,0.61,8
ghisaconus_health,12,c2,0,0.68,0.63,0.6,9
ghisaconus_health,12,c2,0,0.68,0.62,0.59,10
ghisaconus_health,12,c2,0,0.69,0.66,0.61,11
ghisaconus_health,12,c2,0,0.68,0.65,0.6,12
ghisaconus_health,12,c2,0,0.65,0.6,0.56,13
ghisaconus_health,12,c2,0,0.67,0.64,0.59,14
ghisaconus_health,12,c2,0,0.65,0.61,0.56,15
ghisaconus_health,12,c2,0,0.69,0.62,0.61,16
ghisaconus_health,12,c2,0,0.67,0.61,0.59,17
ghisaconus_health,12,c2,0,0.7,0.67,0.62,18
ghisaconus_health,12,c2,0,0.68,0.64,0.6,19
ghisaconus_health,13,c2,0,0.69,0.63,0.61,0
ghisaconus_health,13,c2,0,0.69,0.65,0.62,1
ghisaconus_health,13,c2,0,0.68,0.64,0.6,2
ghisaconus_health,13,c2,0,0.69,0.63,0.61,3
ghisaconus_health,13,c2,0,0.67,0.62,0.59,4
ghisaconus_health,13,c2,0,0.69,0.63,0.61,5
ghisaconus_health,13,c2,0,0.68,0.63,0.6,6
ghisaconus_health,13,c2,0,0.64,0.59,0.55,7
ghisaconus_health,13,c2,0,0.7,0.64,0.62,8
ghisaconus_health,13,c2,0,0.7,0.65,0.62,9
ghisaconus_health,13,c2,0,0.68,0.63,0.59,10
ghisaconus_health,13,c2,0,0.7,0.66,0.63,11
ghisaconus_health,13,c2,0,0.67,0.64,0.59,12
ghisaconus_health,13,c2,0,0.66,0.61,0.57,13
ghisaconus_health,13,c2,0,0.68,0.66,0.61,14
ghisaconus_health,13,c2,0,0.66,0.62,0.57,15
ghisaconus_health,13,c2,0,0.69,0.62,0.61,16
ghisaconus_health,13,c2,0,0.68,0.62,0.6,17
ghisaconus_health,13,c2,0,0.71,0.67,0.64,18
ghisaconus_health,13,c2,0,0.67,0.63,0.59,19
ghisaconus_health,14,c2,0,0.69,0.63,0.61,0
ghisaconus_health,14,c2,0,0.69,0.65,0.62,1
ghisaconus_health,14,c2,0,0.68,0.65,0.61,2
ghisaconus_health,14,c2,0,0.69,0.64,0.61,3
ghisaconus_health,14,c2,0,0.67,0.62,0.58,4
ghisaconus_health,14,c2,0,0.69,0.63,0.62,5
ghisaconus_health,14,c2,0,0.69,0.63,0.61,6
ghisaconus_health,14,c2,0,0.65,0.59,0.56,7
ghisaconus_health,14,c2,0,0.7,0.65,0.63,8
ghisaconus_health,14,c2,0,0.7,0.65,0.62,9
ghisaconus_health,14,c2,0,0.67,0.62,0.59,10
ghisaconus_health,14,c2,0,0.71,0.66,0.63,11
ghisaconus_health,14,c2,0,0.67,0.64,0.59,12
ghisaconus_health,14,c2,0,0.66,0.61,0.58,13
ghisaconus_health,14,c2,0,0.69,0.66,0.61,14
ghisaconus_health,14,c2,0,0.67,0.62,0.58,15
ghisaconus_health,14,c2,0,0.69,0.62,0.61,16
ghisaconus_health,14,c2,0,0.67,0.61,0.59,17
ghisaconus_health,14,c2,0,0.7,0.66,0.63,18
ghisaconus_health,14,c2,0,0.68,0.64,0.6,19
ghisaconus_health,15,c2,0,0.69,0.64,0.61,0
ghisaconus_health,15,c2,0,0.69,0.65,0.62,1
ghisaconus_health,15,c2,0,0.69,0.66,0.61,2
ghisaconus_health,15,c2,0,0.7,0.65,0.62,3
ghisaconus_health,15,c2,0,0.68,0.62,0.6,4
ghisaconus_health,15,c2,0,0.71,0.65,0.63,5
ghisaconus_health,15,c2,0,0.69,0.63,0.61,6
ghisaconus_health,15,c2,0,0.64,0.58,0.55,7
ghisaconus_health,15,c2,0,0.71,0.65,0.64,8
ghisaconus_health,15,c2,0,0.71,0.65,0.63,9
ghisaconus_health,15,c2,0,0.68,0.63,0.6,10
ghisaconus_health,15,c2,0,0.71,0.67,0.64,11
ghisaconus_health,15,c2,0,0.67,0.65,0.59,12
ghisaconus_health,15,c2,0,0.67,0.61,0.58,13
ghisaconus_health,15,c2,0,0.7,0.66,0.62,14
ghisaconus_health,15,c2,0,0.68,0.64,0.6,15
ghisaconus_health,15,c2,0,0.7,0.62,0.62,16
ghisaconus_health,15,c2,0,0.68,0.62,0.6,17
ghisaconus_health,15,c2,0,0.7,0.66,0.63,18
ghisaconus_health,15,c2,0,0.68,0.64,0.6,19
ghisaconus_health,16,c2,0,0.69,0.64,0.61,0
ghisaconus_health,16,c2,0,0.7,0.65,0.62,1
ghisaconus_health,16,c2,0,0.7,0.66,0.62,2
ghisaconus_health,16,c2,0,0.69,0.64,0.62,3
ghisaconus_health,16,c2,0,0.67,0.61,0.58,4
ghisaconus_health,16,c2,0,0.71,0.65,0.64,5
ghisaconus_health,16,c2,0,0.69,0.63,0.61,6
ghisaconus_health,16,c2,0,0.66,0.59,0.57,7
ghisaconus_health,16,c2,0,0.71,0.64,0.64,8
ghisaconus_health,16,c2,0,0.7,0.65,0.62,9
ghisaconus_health,16,c2,0,0.69,0.64,0.61,10
ghisaconus_health,16,c2,0,0.71,0.66,0.64,11
ghisaconus_health,16,c2,0,0.67,0.64,0.59,12
ghisaconus_health,16,c2,0,0.68,0.63,0.6,13
ghisaconus_health,16,c2,0,0.7,0.67,0.62,14
ghisaconus_health,16,c2,0,0.68,0.64,0.6,15
ghisaconus_health,16,c2,0,0.69,0.62,0.61,16
ghisaconus_health,16,c2,0,0.67,0.62,0.59,17
ghisaconus_health,16,c2,0,0.7,0.66,0.62,18
ghisaconus_health,16,c2,0,0.68,0.64,0.6,19
ghisaconus_health,17,c2,0,0.7,0.67,0.63,0
ghisaconus_health,17,c2,0,0.7,0.66,0.62,1
ghisaconus_health,17,c2,0,0.7,0.66,0.62,2
ghisaconus_health,17,c2,0,0.7,0.65,0.62,3
ghisaconus_health,17,c2,0,0.68,0.63,0.6,4
ghisaconus_health,17,c2,0,0.71,0.65,0.64,5
ghisaconus_health,17,c2,0,0.68,0.62,0.6,6
ghisaconus_health,17,c2,0,0.66,0.6,0.58,7
ghisaconus_health,17,c2,0,0.71,0.65,0.64,8
ghisaconus_health,17,c2,0,0.69,0.65,0.61,9
ghisaconus_health,17,c2,0,0.69,0.64,0.61,10
ghisaconus_health,17,c2,0,0.71,0.67,0.64,11
ghisaconus_health,17,c2,0,0.67,0.64,0.59,12
ghisaconus_health,17,c2,0,0.68,0.63,0.6,13
ghisaconus_health,17,c2,0,0.7,0.67,0.63,14
ghisaconus_health,17,c2,0,0.68,0.63,0.6,15
ghisaconus_health,17,c2,0,0.7,0.62,0.62,16
ghisaconus_health,17,c2,0,0.68,0.63,0.6,17
ghisaconus_health,17,c2,0,0.7,0.66,0.62,18
ghisaconus_health,17,c2,0,0.68,0.64,0.59,19
ghisaconus_health,18,c2,0,0.7,0.66,0.63,0
ghisaconus_health,18,c2,0,0.7,0.66,0.62,1
ghisaconus_health,18,c2,0,0.7,0.66,0.62,2
ghisaconus_health,18,c2,0,0.7,0.66,0.63,3
ghisaconus_health,18,c2,0,0.68,0.62,0.6,4
ghisaconus_health,18,c2,0,0.71,0.65,0.63,5
ghisaconus_health,18,c2,0,0.69,0.62,0.61,6
ghisaconus_health,18,c2,0,0.66,0.6,0.58,7
ghisaconus_health,18,c2,0,0.71,0.64,0.64,8
ghisaconus_health,18,c2,0,0.69,0.64,0.61,9
ghisaconus_health,18,c2,0,0.69,0.64,0.61,10
ghisaconus_health,18,c2,0,0.71,0.66,0.64,11
ghisaconus_health,18,c2,0,0.69,0.65,0.61,12
ghisaconus_health,18,c2,0,0.68,0.62,0.6,13
ghisaconus_health,18,c2,0,0.7,0.67,0.63,14
ghisaconus_health,18,c2,0,0.69,0.64,0.61,15
ghisaconus_health,18,c2,0,0.7,0.62,0.62,16
ghisaconus_health,18,c2,0,0.68,0.63,0.61,17
ghisaconus_health,18,c2,0,0.7,0.66,0.63,18
ghisaconus_health,18,c2,0,0.67,0.64,0.59,19
ghisaconus_health,19,c2,0,0.7,0.66,0.63,0
ghisaconus_health,19,c2,0,0.7,0.66,0.62,1
ghisaconus_health,19,c2,0,0.7,0.66,0.62,2
ghisaconus_health,19,c2,0,0.7,0.66,0.62,3
ghisaconus_health,19,c2,0,0.68,0.63,0.6,4
ghisaconus_health,19,c2,0,0.71,0.65,0.64,5
ghisaconus_health,19,c2,0,0.69,0.63,0.61,6
ghisaconus_health,19,c2,0,0.67,0.61,0.58,7
ghisaconus_health,19,c2,0,0.71,0.64,0.63,8
ghisaconus_health,19,c2,0,0.69,0.64,0.61,9
ghisaconus_health,19,c2,0,0.69,0.65,0.62,10
ghisaconus_health,19,c2,0,0.71,0.67,0.63,11
ghisaconus_health,19,c2,0,0.69,0.65,0.61,12
ghisaconus_health,19,c2,0,0.69,0.63,0.61,13
ghisaconus_health,19,c2,0,0.71,0.67,0.64,14
ghisaconus_health,19,c2,0,0.69,0.64,0.61,15
ghisaconus_health,19,c2,0,0.7,0.63,0.63,16
ghisaconus_health,19,c2,0,0.69,0.64,0.61,17
ghisaconus_health,19,c2,0,0.7,0.66,0.63,18
ghisaconus_health,19,c2,0,0.68,0.64,0.6,19
ghisaconus_health,20,c2,0,0.7,0.65,0.62,0
ghisaconus_health,20,c2,0,0.7,0.66,0.63,1
ghisaconus_health,20,c2,0,0.7,0.67,0.63,2
ghisaconus_health,20,c2,0,0.7,0.65,0.62,3
ghisaconus_health,20,c2,0,0.69,0.63,0.61,4
ghisaconus_health,20,c2,0,0.71,0.65,0.64,5
ghisaconus_health,20,c2,0,0.69,0.62,0.61,6
ghisaconus_health,20,c2,0,0.67,0.61,0.59,7
ghisaconus_health,20,c2,0,0.71,0.63,0.63,8
ghisaconus_health,20,c2,0,0.69,0.64,0.61,9
ghisaconus_health,20,c2,0,0.7,0.65,0.62,10
ghisaconus_health,20,c2,0,0.7,0.66,0.63,11
ghisaconus_health,20,c2,0,0.68,0.65,0.61,12
ghisaconus_health,20,c2,0,0.69,0.63,0.61,13
ghisaconus_health,20,c2,0,0.71,0.67,0.64,14
ghisaconus_health,20,c2,0,0.69,0.65,0.62,15
ghisaconus_health,20,c2,0,0.71,0.63,0.63,16
ghisaconus_health,20,c2,0,0.7,0.64,0.62,17
ghisaconus_health,20,c2,0,0.71,0.67,0.63,18
ghisaconus_health,20,c2,0,0.68,0.64,0.6,19
ghisaconus_health,21,c2,0,0.7,0.66,0.63,0
ghisaconus_health,21,c2,0,0.7,0.66,0.63,1
ghisaconus_health,21,c2,0,0.7,0.67,0.63,2
ghisaconus_health,21,c2,0,0.7,0.65,0.63,3
ghisaconus_health,21,c2,0,0.69,0.64,0.61,4
ghisaconus_health,21,c2,0,0.72,0.67,0.65,5
ghisaconus_health,21,c2,0,0.69,0.63,0.62,6
ghisaconus_health,21,c2,0,0.67,0.62,0.59,7
ghisaconus_health,21,c2,0,0.71,0.64,0.63,8
ghisaconus_health,21,c2,0,0.7,0.65,0.62,9
ghisaconus_health,21,c2,0,0.71,0.66,0.63,10
ghisaconus_health,21,c2,0,0.71,0.67,0.64,11
ghisaconus_health,21,c2,0,0.68,0.64,0.6,12
ghisaconus_health,21,c2,0,0.68,0.63,0.6,13
ghisaconus_health,21,c2,0,0.71,0.67,0.64,14
ghisaconus_health,21,c2,0,0.69,0.65,0.62,15
ghisaconus_health,21,c2,0,0.71,0.64,0.64,16
ghisaconus_health,21,c2,0,0.7,0.64,0.62,17
ghisaconus_health,21,c2,0,0.7,0.67,0.63,18
ghisaconus_health,21,c2,0,0.68,0.64,0.61,19
ghisaconus_health,22,c2,0,0.71,0.66,0.63,0
ghisaconus_health,22,c2,0,0.71,0.66,0.63,1
ghisaconus_health,22,c2,0,0.7,0.67,0.63,2
ghisaconus_health,22,c2,0,0.7,0.65,0.63,3
ghisaconus_health,22,c2,0,0.69,0.63,0.61,4
ghisaconus_health,22,c2,0,0.72,0.67,0.65,5
ghisaconus_health,22,c2,0,0.69,0.63,0.62,6
ghisaconus_health,22,c2,0,0.68,0.62,0.59,7
ghisaconus_health,22,c2,0,0.7,0.63,0.63,8
ghisaconus_health,22,c2,0,0.7,0.65,0.62,9
ghisaconus_health,22,c2,0,0.7,0.66,0.63,10
ghisaconus_health,22,c2,0,0.71,0.67,0.64,11
ghisaconus_health,22,c2,0,0.68,0.64,0.6,12
ghisaconus_health,22,c2,0,0.68,0.63,0.6,13
ghisaconus_health,22,c2,0,0.7,0.67,0.63,14
ghisaconus_health,22,c2,0,0.69,0.64,0.61,15
ghisaconus_health,22,c2,0,0.71,0.63,0.64,16
ghisaconus_health,22,c2,0,0.7,0.65,0.63,17
ghisaconus_health,22,c2,0,0.7,0.67,0.63,18
ghisaconus_health,22,c2,0,0.68,0.64,0.6,19
ghisaconus_health,23,c2,0,0.71,0.66,0.63,0
ghisaconus_health,23,c2,0,0.7,0.66,0.63,1
ghisaconus_health,23,c2,0,0.7,0.66,0.62,2
ghisaconus_health,23,c2,0,0.7,0.65,0.63,3
ghisaconus_health,23,c2,0,0.69,0.63,0.61,4
ghisaconus_health,23,c2,0,0.72,0.67,0.65,5
ghisaconus_health,23,c2,0,0.69,0.63,0.62,6
ghisaconus_health,23,c2,0,0.67,0.62,0.59,7
ghisaconus_health,23,c2,0,0.7,0.63,0.63,8
ghisaconus_health,23,c2,0,0.69,0.65,0.62,9
ghisaconus_health,23,c2,0,0.7,0.65,0.63,10
ghisaconus_health,23,c2,0,0.71,0.67,0.64,11
ghisaconus_health,23,c2,0,0.68,0.63,0.6,12
ghisaconus_health,23,c2,0,0.68,0.63,0.6,13
ghisaconus_health,23,c2,0,0.7,0.66,0.63,14
ghisaconus_health,23,c2,0,0.69,0.64,0.61,15
ghisaconus_health,23,c2,0,0.71,0.63,0.64,16
ghisaconus_health,23,c2,0,0.7,0.65,0.63,17
ghisaconus_health,23,c2,0,0.7,0.66,0.62,18
ghisaconus_health,23,c2,0,0.68,0.64,0.6,19
ghisaconus_health,24,c2,0,0.7,0.65,0.62,0
ghisaconus_health,24,c2,0,0.7,0.66,0.63,1
ghisaconus_health,24,c2,0,0.7,0.66,0.63,2
ghisaconus_health,24,c2,0,0.7,0.65,0.63,3
ghisaconus_health,24,c2,0,0.69,0.64,0.61,4
ghisaconus_health,24,c2,0,0.72,0.66,0.65,5
ghisaconus_health,24,c2,0,0.7,0.63,0.62,6
ghisaconus_health,24,c2,0,0.67,0.61,0.59,7
ghisaconus_health,24,c2,0,0.7,0.63,0.63,8
ghisaconus_health,24,c2,0,0.69,0.64,0.61,9
ghisaconus_health,24,c2,0,0.7,0.64,0.62,10
ghisaconus_health,24,c2,0,0.71,0.67,0.63,11
ghisaconus_health,24,c2,0,0.68,0.64,0.6,12
ghisaconus_health,24,c2,0,0.68,0.63,0.6,13
ghisaconus_health,24,c2,0,0.7,0.66,0.63,14
ghisaconus_health,24,c2,0,0.7,0.64,0.62,15
ghisaconus_health,24,c2,0,0.72,0.64,0.64,16
ghisaconus_health,24,c2,0,0.7,0.64,0.62,17
ghisaconus_health,24,c2,0,0.7,0.66,0.62,18
ghisaconus_health,24,c2,0,0.68,0.64,0.6,19
ghisaconus_health,25,c2,0,0.71,0.66,0.63,0
ghisaconus_health,25,c2,0,0.71,0.66,0.64,1
ghisaconus_health,25,c2,0,0.71,0.67,0.64,2
ghisaconus_health,25,c2,0,0.71,0.66,0.63,3
