dataset,target_size,algorithm,props,oa,aa,k,fold
ghisaconus_health,7,c2,0,0.54,0.48,0.42,11
ghisaconus_health,7,c2,0,0.57,0.51,0.46,12
ghisaconus_health,7,c2,0,0.6,0.56,0.5,13
ghisaconus_health,7,c2,0,0.6,0.55,0.5,14
ghisaconus_health,7,c2,0,0.58,0.52,0.48,15
ghisaconus_health,7,c2,0,0.59,0.55,0.5,16
ghisaconus_health,7,c2,0,0.6,0.57,0.5,17
ghisaconus_health,7,c2,0,0.56,0.51,0.44,18
ghisaconus_health,7,c2,0,0.59,0.56,0.49,19
ghisaconus_health,8,c2,0,0.57,0.54,0.47,0
ghisaconus_health,8,c2,0,0.58,0.52,0.47,1
ghisaconus_health,8,c2,0,0.63,0.57,0.53,2
ghisaconus_health,8,c2,0,0.62,0.55,0.52,3
ghisaconus_health,8,c2,0,0.61,0.58,0.51,4
ghisaconus_health,8,c2,0,0.58,0.55,0.48,5
ghisaconus_health,8,c2,0,0.59,0.56,0.48,6
ghisaconus_health,8,c2,0,0.61,0.58,0.52,7
ghisaconus_health,8,c2,0,0.62,0.57,0.52,8
ghisaconus_health,8,c2,0,0.62,0.57,0.53,9
ghisaconus_health,8,c2,0,0.61,0.57,0.52,10
ghisaconus_health,8,c2,0,0.58,0.52,0.48,11
ghisaconus_health,8,c2,0,0.6,0.55,0.5,12
ghisaconus_health,8,c2,0,0.62,0.58,0.53,13
ghisaconus_health,8,c2,0,0.63,0.59,0.53,14
ghisaconus_health,8,c2,0,0.62,0.55,0.52,15
ghisaconus_health,8,c2,0,0.63,0.59,0.54,16
ghisaconus_health,8,c2,0,0.62,0.59,0.53,17
ghisaconus_health,8,c2,0,0.6,0.54,0.5,18
ghisaconus_health,8,c2,0,0.61,0.57,0.51,19
ghisaconus_health,9,c2,0,0.63,0.6,0.53,0
ghisaconus_health,9,c2,0,0.64,0.59,0.54,1
ghisaconus_health,9,c2,0,0.65,0.6,0.56,2
ghisaconus_health,9,c2,0,0.63,0.56,0.53,3
ghisaconus_health,9,c2,0,0.64,0.61,0.56,4
ghisaconus_health,9,c2,0,0.64,0.61,0.55,5
ghisaconus_health,9,c2,0,0.66,0.64,0.57,6
ghisaconus_health,9,c2,0,0.67,0.65,0.59,7
ghisaconus_health,9,c2,0,0.67,0.63,0.59,8
ghisaconus_health,9,c2,0,0.65,0.59,0.56,9
ghisaconus_health,9,c2,0,0.67,0.64,0.59,10
ghisaconus_health,9,c2,0,0.63,0.61,0.54,11
ghisaconus_health,9,c2,0,0.65,0.61,0.56,12
ghisaconus_health,9,c2,0,0.65,0.61,0.56,13
ghisaconus_health,9,c2,0,0.67,0.64,0.59,14
ghisaconus_health,9,c2,0,0.66,0.61,0.58,15
ghisaconus_health,9,c2,0,0.65,0.6,0.56,16
ghisaconus_health,9,c2,0,0.66,0.63,0.58,17
ghisaconus_health,9,c2,0,0.67,0.63,0.59,18
ghisaconus_health,9,c2,0,0.64,0.6,0.55,19
ghisaconus_health,10,c2,0,0.63,0.59,0.54,0
ghisaconus_health,10,c2,0,0.65,0.6,0.56,1
ghisaconus_health,10,c2,0,0.66,0.61,0.57,2
ghisaconus_health,10,c2,0,0.66,0.59,0.58,3
ghisaconus_health,10,c2,0,0.66,0.64,0.58,4
ghisaconus_health,10,c2,0,0.65,0.62,0.57,5
ghisaconus_health,10,c2,0,0.67,0.63,0.59,6
ghisaconus_health,10,c2,0,0.68,0.66,0.6,7
ghisaconus_health,10,c2,0,0.66,0.62,0.58,8
ghisaconus_health,10,c2,0,0.66,0.61,0.58,9
ghisaconus_health,10,c2,0,0.68,0.64,0.6,10
ghisaconus_health,10,c2,0,0.64,0.6,0.55,11
ghisaconus_health,10,c2,0,0.65,0.6,0.57,12
ghisaconus_health,10,c2,0,0.65,0.61,0.57,13
ghisaconus_health,10,c2,0,0.67,0.64,0.58,14
ghisaconus_health,10,c2,0,0.65,0.59,0.56,15
ghisaconus_health,10,c2,0,0.66,0.63,0.58,16
ghisaconus_health,10,c2,0,0.67,0.65,0.59,17
ghisaconus_health,10,c2,0,0.67,0.63,0.59,18
ghisaconus_health,10,c2,0,0.66,0.62,0.58,19
ghisaconus_health,11,c2,0,0.65,0.6,0.56,0
ghisaconus_health,11,c2,0,0.66,0.61,0.57,1
ghisaconus_health,11,c2,0,0.66,0.61,0.58,2
ghisaconus_health,11,c2,0,0.65,0.59,0.57,3
ghisaconus_health,11,c2,0,0.68,0.64,0.6,4
ghisaconus_health,11,c2,0,0.66,0.63,0.58,5
ghisaconus_health,11,c2,0,0.67,0.63,0.59,6
ghisaconus_health,11,c2,0,0.68,0.65,0.6,7
ghisaconus_health,11,c2,0,0.67,0.63,0.59,8
ghisaconus_health,11,c2,0,0.66,0.6,0.58,9
ghisaconus_health,11,c2,0,0.68,0.64,0.61,10
ghisaconus_health,11,c2,0,0.65,0.6,0.57,11
ghisaconus_health,11,c2,0,0.65,0.61,0.57,12
ghisaconus_health,11,c2,0,0.67,0.64,0.59,13
ghisaconus_health,11,c2,0,0.66,0.62,0.58,14
ghisaconus_health,11,c2,0,0.66,0.6,0.58,15
ghisaconus_health,11,c2,0,0.68,0.64,0.59,16
ghisaconus_health,11,c2,0,0.66,0.64,0.58,17
ghisaconus_health,11,c2,0,0.67,0.64,0.59,18
ghisaconus_health,11,c2,0,0.67,0.62,0.59,19
ghisaconus_health,12,c2,0,0.65,0.6,0.56,0
ghisaconus_health,12,c2,0,0.67,0.62,0.59,1
ghisaconus_health,12,c2,0,0.67,0.61,0.58,2
ghisaconus_health,12,c2,0,0.66,0.59,0.57,3
ghisaconus_health,12,c2,0,0.68,0.65,0.6,4
ghisaconus_health,12,c2,0,0.66,0.62,0.57,5
ghisaconus_health,12,c2,0,0.68,0.63,0.6,6
ghisaconus_health,12,c2,0,0.68,0.65,0.6,7
ghisaconus_health,12,c2,0,0.67,0.63,0.58,8
ghisaconus_health,12,c2,0,0.67,0.62,0.59,9
ghisaconus_health,12,c2,0,0.69,0.65,0.62,10
ghisaconus_health,12,c2,0,0.67,0.63,0.59,11
ghisaconus_health,12,c2,0,0.66,0.61,0.57,12
ghisaconus_health,12,c2,0,0.67,0.63,0.59,13
ghisaconus_health,12,c2,0,0.66,0.62,0.57,14
ghisaconus_health,12,c2,0,0.65,0.59,0.56,15
ghisaconus_health,12,c2,0,0.68,0.64,0.6,16
ghisaconus_health,12,c2,0,0.66,0.63,0.58,17
ghisaconus_health,12,c2,0,0.68,0.64,0.6,18
ghisaconus_health,12,c2,0,0.67,0.62,0.58,19
ghisaconus_health,13,c2,0,0.64,0.59,0.55,0
ghisaconus_health,13,c2,0,0.68,0.63,0.6,1
ghisaconus_health,13,c2,0,0.67,0.61,0.59,2
ghisaconus_health,13,c2,0,0.66,0.6,0.58,3
ghisaconus_health,13,c2,0,0.69,0.65,0.61,4
ghisaconus_health,13,c2,0,0.65,0.62,0.57,5
ghisaconus_health,13,c2,0,0.68,0.63,0.6,6
ghisaconus_health,13,c2,0,0.68,0.65,0.6,7
ghisaconus_health,13,c2,0,0.66,0.62,0.57,8
ghisaconus_health,13,c2,0,0.67,0.62,0.59,9
ghisaconus_health,13,c2,0,0.7,0.65,0.62,10
ghisaconus_health,13,c2,0,0.66,0.62,0.58,11
ghisaconus_health,13,c2,0,0.66,0.61,0.58,12
ghisaconus_health,13,c2,0,0.67,0.63,0.58,13
ghisaconus_health,13,c2,0,0.66,0.62,0.58,14
ghisaconus_health,13,c2,0,0.66,0.6,0.57,15
ghisaconus_health,13,c2,0,0.68,0.65,0.6,16
ghisaconus_health,13,c2,0,0.67,0.63,0.58,17
ghisaconus_health,13,c2,0,0.68,0.64,0.6,18
ghisaconus_health,13,c2,0,0.66,0.62,0.58,19
ghisaconus_health,14,c2,0,0.65,0.6,0.56,0
ghisaconus_health,14,c2,0,0.67,0.62,0.59,1
ghisaconus_health,14,c2,0,0.68,0.62,0.59,2
ghisaconus_health,14,c2,0,0.67,0.6,0.58,3
ghisaconus_health,14,c2,0,0.69,0.65,0.61,4
ghisaconus_health,14,c2,0,0.66,0.62,0.58,5
ghisaconus_health,14,c2,0,0.68,0.63,0.59,6
ghisaconus_health,14,c2,0,0.68,0.65,0.61,7
ghisaconus_health,14,c2,0,0.66,0.62,0.58,8
ghisaconus_health,14,c2,0,0.68,0.62,0.59,9
ghisaconus_health,14,c2,0,0.69,0.65,0.61,10
ghisaconus_health,14,c2,0,0.67,0.62,0.58,11
ghisaconus_health,14,c2,0,0.67,0.63,0.59,12
ghisaconus_health,14,c2,0,0.66,0.62,0.58,13
ghisaconus_health,14,c2,0,0.65,0.61,0.57,14
ghisaconus_health,14,c2,0,0.66,0.6,0.57,15
ghisaconus_health,14,c2,0,0.69,0.66,0.61,16
ghisaconus_health,14,c2,0,0.67,0.63,0.58,17
ghisaconus_health,14,c2,0,0.69,0.65,0.61,18
ghisaconus_health,14,c2,0,0.66,0.62,0.58,19
ghisaconus_health,15,c2,0,0.65,0.6,0.56,0
ghisaconus_health,15,c2,0,0.67,0.62,0.59,1
ghisaconus_health,15,c2,0,0.68,0.62,0.59,2
ghisaconus_health,15,c2,0,0.67,0.61,0.59,3
ghisaconus_health,15,c2,0,0.69,0.64,0.61,4
ghisaconus_health,15,c2,0,0.66,0.62,0.58,5
ghisaconus_health,15,c2,0,0.68,0.63,0.6,6
ghisaconus_health,15,c2,0,0.67,0.64,0.58,7
ghisaconus_health,15,c2,0,0.67,0.62,0.59,8
ghisaconus_health,15,c2,0,0.67,0.61,0.59,9
ghisaconus_health,15,c2,0,0.69,0.64,0.61,10
ghisaconus_health,15,c2,0,0.68,0.63,0.6,11
ghisaconus_health,15,c2,0,0.68,0.63,0.6,12
ghisaconus_health,15,c2,0,0.66,0.62,0.58,13
ghisaconus_health,15,c2,0,0.65,0.62,0.56,14
ghisaconus_health,15,c2,0,0.68,0.62,0.6,15
ghisaconus_health,15,c2,0,0.69,0.65,0.61,16
ghisaconus_health,15,c2,0,0.67,0.63,0.59,17
ghisaconus_health,15,c2,0,0.69,0.65,0.61,18
ghisaconus_health,15,c2,0,0.66,0.62,0.58,19
ghisaconus_health,16,c2,0,0.65,0.61,0.56,0
ghisaconus_health,16,c2,0,0.68,0.62,0.6,1
ghisaconus_health,16,c2,0,0.68,0.62,0.59,2
ghisaconus_health,16,c2,0,0.67,0.61,0.59,3
ghisaconus_health,16,c2,0,0.69,0.65,0.61,4
ghisaconus_health,16,c2,0,0.67,0.63,0.59,5
ghisaconus_health,16,c2,0,0.68,0.63,0.59,6
ghisaconus_health,16,c2,0,0.67,0.65,0.59,7
ghisaconus_health,16,c2,0,0.67,0.62,0.59,8
ghisaconus_health,16,c2,0,0.67,0.61,0.59,9
ghisaconus_health,16,c2,0,0.69,0.65,0.62,10
ghisaconus_health,16,c2,0,0.69,0.64,0.61,11
ghisaconus_health,16,c2,0,0.68,0.63,0.6,12
ghisaconus_health,16,c2,0,0.67,0.63,0.59,13
ghisaconus_health,16,c2,0,0.64,0.61,0.56,14
ghisaconus_health,16,c2,0,0.68,0.63,0.6,15
ghisaconus_health,16,c2,0,0.69,0.65,0.62,16
ghisaconus_health,16,c2,0,0.67,0.63,0.59,17
ghisaconus_health,16,c2,0,0.69,0.65,0.61,18
ghisaconus_health,16,c2,0,0.67,0.63,0.59,19
ghisaconus_health,17,c2,0,0.66,0.62,0.58,0
ghisaconus_health,17,c2,0,0.7,0.64,0.62,1
ghisaconus_health,17,c2,0,0.69,0.63,0.61,2
ghisaconus_health,17,c2,0,0.68,0.62,0.6,3
ghisaconus_health,17,c2,0,0.7,0.66,0.62,4
ghisaconus_health,17,c2,0,0.68,0.65,0.6,5
ghisaconus_health,17,c2,0,0.7,0.64,0.62,6
ghisaconus_health,17,c2,0,0.68,0.65,0.61,7
ghisaconus_health,17,c2,0,0.67,0.62,0.58,8
ghisaconus_health,17,c2,0,0.69,0.63,0.61,9
ghisaconus_health,17,c2,0,0.7,0.65,0.62,10
ghisaconus_health,17,c2,0,0.69,0.65,0.62,11
ghisaconus_health,17,c2,0,0.69,0.63,0.61,12
ghisaconus_health,17,c2,0,0.69,0.64,0.61,13
ghisaconus_health,17,c2,0,0.67,0.63,0.59,14
ghisaconus_health,17,c2,0,0.68,0.63,0.61,15
ghisaconus_health,17,c2,0,0.7,0.65,0.62,16
ghisaconus_health,17,c2,0,0.69,0.66,0.61,17
ghisaconus_health,17,c2,0,0.71,0.67,0.64,18
ghisaconus_health,17,c2,0,0.68,0.64,0.6,19
ghisaconus_health,18,c2,0,0.67,0.63,0.58,0
ghisaconus_health,18,c2,0,0.7,0.64,0.63,1
ghisaconus_health,18,c2,0,0.69,0.63,0.62,2
ghisaconus_health,18,c2,0,0.68,0.61,0.6,3
ghisaconus_health,18,c2,0,0.7,0.66,0.63,4
ghisaconus_health,18,c2,0,0.68,0.66,0.6,5
ghisaconus_health,18,c2,0,0.71,0.65,0.63,6
ghisaconus_health,18,c2,0,0.69,0.66,0.62,7
ghisaconus_health,18,c2,0,0.68,0.63,0.6,8
ghisaconus_health,18,c2,0,0.7,0.64,0.63,9
ghisaconus_health,18,c2,0,0.71,0.67,0.64,10
ghisaconus_health,18,c2,0,0.7,0.65,0.62,11
ghisaconus_health,18,c2,0,0.7,0.64,0.62,12
ghisaconus_health,18,c2,0,0.69,0.65,0.62,13
ghisaconus_health,18,c2,0,0.69,0.65,0.61,14
ghisaconus_health,18,c2,0,0.69,0.64,0.61,15
ghisaconus_health,18,c2,0,0.7,0.66,0.63,16
ghisaconus_health,18,c2,0,0.69,0.66,0.62,17
ghisaconus_health,18,c2,0,0.72,0.67,0.65,18
ghisaconus_health,18,c2,0,0.69,0.66,0.61,19
ghisaconus_health,19,c2,0,0.67,0.63,0.59,0
ghisaconus_health,19,c2,0,0.7,0.64,0.63,1
ghisaconus_health,19,c2,0,0.7,0.64,0.62,2
ghisaconus_health,19,c2,0,0.69,0.62,0.61,3
ghisaconus_health,19,c2,0,0.7,0.66,0.63,4
ghisaconus_health,19,c2,0,0.69,0.66,0.62,5
ghisaconus_health,19,c2,0,0.71,0.66,0.64,6
ghisaconus_health,19,c2,0,0.69,0.66,0.62,7
ghisaconus_health,19,c2,0,0.68,0.63,0.6,8
ghisaconus_health,19,c2,0,0.71,0.64,0.64,9
ghisaconus_health,19,c2,0,0.71,0.67,0.64,10
ghisaconus_health,19,c2,0,0.7,0.66,0.63,11
ghisaconus_health,19,c2,0,0.7,0.65,0.63,12
ghisaconus_health,19,c2,0,0.71,0.66,0.63,13
ghisaconus_health,19,c2,0,0.69,0.65,0.61,14
ghisaconus_health,19,c2,0,0.7,0.64,0.62,15
ghisaconus_health,19,c2,0,0.71,0.66,0.63,16
ghisaconus_health,19,c2,0,0.7,0.66,0.62,17
ghisaconus_health,19,c2,0,0.72,0.67,0.65,18
ghisaconus_health,19,c2,0,0.69,0.66,0.61,19
ghisaconus_health,20,c2,0,0.67,0.63,0.59,0
ghisaconus_health,20,c2,0,0.71,0.64,0.63,1
ghisaconus_health,20,c2,0,0.7,0.64,0.63,2
ghisaconus_health,20,c2,0,0.69,0.62,0.61,3
ghisaconus_health,20,c2,0,0.7,0.66,0.63,4
ghisaconus_health,20,c2,0,0.69,0.67,0.62,5
ghisaconus_health,20,c2,0,0.71,0.65,0.64,6
ghisaconus_health,20,c2,0,0.69,0.65,0.62,7
ghisaconus_health,20,c2,0,0.69,0.64,0.61,8
ghisaconus_health,20,c2,0,0.71,0.64,0.64,9
ghisaconus_health,20,c2,0,0.72,0.67,0.65,10
ghisaconus_health,20,c2,0,0.7,0.65,0.62,11
ghisaconus_health,20,c2,0,0.71,0.65,0.63,12
ghisaconus_health,20,c2,0,0.7,0.66,0.63,13
ghisaconus_health,20,c2,0,0.69,0.64,0.61,14
ghisaconus_health,20,c2,0,0.7,0.65,0.63,15
ghisaconus_health,20,c2,0,0.7,0.66,0.63,16
ghisaconus_health,20,c2,0,0.69,0.66,0.62,17
ghisaconus_health,20,c2,0,0.72,0.67,0.65,18
ghisaconus_health,20,c2,0,0.69,0.66,0.61,19
ghisaconus_health,21,c2,0,0.68,0.64,0.6,0
ghisaconus_health,21,c2,0,0.7,0.63,0.63,1
ghisaconus_health,21,c2,0,0.7,0.65,0.63,2
ghisaconus_health,21,c2,0,0.7,0.63,0.62,3
ghisaconus_health,21,c2,0,0.7,0.65,0.62,4
ghisaconus_health,21,c2,0,0.69,0.67,0.61,5
ghisaconus_health,21,c2,0,0.71,0.65,0.64,6
ghisaconus_health,21,c2,0,0.69,0.65,0.62,7
ghisaconus_health,21,c2,0,0.68,0.64,0.6,8
ghisaconus_health,21,c2,0,0.71,0.64,0.63,9
ghisaconus_health,21,c2,0,0.71,0.67,0.64,10
ghisaconus_health,21,c2,0,0.69,0.65,0.62,11
ghisaconus_health,21,c2,0,0.71,0.65,0.63,12
ghisaconus_health,21,c2,0,0.7,0.66,0.62,13
ghisaconus_health,21,c2,0,0.69,0.64,0.61,14
ghisaconus_health,21,c2,0,0.7,0.64,0.62,15
ghisaconus_health,21,c2,0,0.7,0.66,0.63,16
ghisaconus_health,21,c2,0,0.69,0.66,0.62,17
ghisaconus_health,21,c2,0,0.72,0.67,0.65,18
ghisaconus_health,21,c2,0,0.69,0.66,0.61,19
ghisaconus_health,22,c2,0,0.68,0.64,0.6,0
ghisaconus_health,22,c2,0,0.7,0.64,0.63,1
ghisaconus_health,22,c2,0,0.71,0.65,0.63,2
ghisaconus_health,22,c2,0,0.7,0.63,0.62,3
ghisaconus_health,22,c2,0,0.71,0.66,0.63,4
ghisaconus_health,22,c2,0,0.69,0.67,0.61,5
ghisaconus_health,22,c2,0,0.71,0.65,0.63,6
ghisaconus_health,22,c2,0,0.7,0.65,0.62,7
ghisaconus_health,22,c2,0,0.69,0.64,0.61,8
ghisaconus_health,22,c2,0,0.71,0.64,0.63,9
ghisaconus_health,22,c2,0,0.71,0.67,0.64,10
ghisaconus_health,22,c2,0,0.7,0.65,0.62,11
ghisaconus_health,22,c2,0,0.71,0.65,0.63,12
ghisaconus_health,22,c2,0,0.7,0.66,0.63,13
ghisaconus_health,22,c2,0,0.69,0.65,0.62,14
ghisaconus_health,22,c2,0,0.7,0.65,0.62,15
ghisaconus_health,22,c2,0,0.71,0.66,0.63,16
ghisaconus_health,22,c2,0,0.7,0.67,0.63,17
ghisaconus_health,22,c2,0,0.72,0.67,0.65,18
ghisaconus_health,22,c2,0,0.69,0.66,0.62,19
ghisaconus_health,23,c2,0,0.68,0.64,0.6,0
ghisaconus_health,23,c2,0,0.7,0.63,0.63,1
ghisaconus_health,23,c2,0,0.71,0.65,0.63,2
ghisaconus_health,23,c2,0,0.7,0.63,0.62,3
ghisaconus_health,23,c2,0,0.71,0.66,0.63,4
ghisaconus_health,23,c2,0,0.68,0.66,0.61,5
ghisaconus_health,23,c2,0,0.7,0.64,0.63,6
ghisaconus_health,23,c2,0,0.69,0.65,0.62,7
ghisaconus_health,23,c2,0,0.69,0.64,0.61,8
ghisaconus_health,23,c2,0,0.7,0.64,0.63,9
ghisaconus_health,23,c2,0,0.71,0.67,0.64,10
ghisaconus_health,23,c2,0,0.7,0.66,0.63,11
ghisaconus_health,23,c2,0,0.71,0.66,0.64,12
ghisaconus_health,23,c2,0,0.7,0.66,0.63,13
ghisaconus_health,23,c2,0,0.69,0.65,0.61,14
ghisaconus_health,23,c2,0,0.7,0.65,0.63,15
ghisaconus_health,23,c2,0,0.71,0.67,0.64,16
ghisaconus_health,23,c2,0,0.7,0.67,0.63,17
ghisaconus_health,23,c2,0,0.71,0.66,0.64,18
ghisaconus_health,23,c2,0,0.69,0.65,0.61,19
ghisaconus_health,24,c2,0,0.68,0.63,0.59,0
ghisaconus_health,24,c2,0,0.7,0.63,0.63,1
ghisaconus_health,24,c2,0,0.71,0.65,0.63,2
ghisaconus_health,24,c2,0,0.7,0.63,0.62,3
ghisaconus_health,24,c2,0,0.71,0.66,0.64,4
ghisaconus_health,24,c2,0,0.68,0.66,0.61,5
ghisaconus_health,24,c2,0,0.7,0.64,0.63,6
ghisaconus_health,24,c2,0,0.7,0.65,0.62,7
ghisaconus_health,24,c2,0,0.69,0.64,0.61,8
ghisaconus_health,24,c2,0,0.7,0.64,0.63,9
ghisaconus_health,24,c2,0,0.72,0.67,0.65,10
ghisaconus_health,24,c2,0,0.7,0.65,0.62,11
ghisaconus_health,24,c2,0,0.7,0.65,0.63,12
ghisaconus_health,24,c2,0,0.7,0.66,0.63,13
ghisaconus_health,24,c2,0,0.69,0.65,0.61,14
ghisaconus_health,24,c2,0,0.7,0.65,0.63,15
ghisaconus_health,24,c2,0,0.71,0.67,0.64,16
ghisaconus_health,24,c2,0,0.7,0.67,0.63,17
ghisaconus_health,24,c2,0,0.71,0.67,0.64,18
ghisaconus_health,24,c2,0,0.69,0.65,0.61,19
ghisaconus_health,25,c2,0,0.68,0.63,0.6,0
ghisaconus_health,25,c2,0,0.7,0.63,0.62,1
ghisaconus_health,25,c2,0,0.71,0.64,0.63,2
ghisaconus_health,25,c2,0,0.7,0.63,0.63,3
